	Gene name	Gene	Cancer	High	Medium	Low	Not detected	prognostic - favorable	unprognostic - favorable	prognostic - unfavorable	unprognostic - unfavorable
1030	TUBA4A	ENSG00000127824	melanoma	0.0	3.0	2.0	7.0				0.4471
1031	TUBA4A	ENSG00000127824	ovarian cancer	0.0	1.0	2.0	9.0				0.08851
1032	TUBA4A	ENSG00000127824	pancreatic cancer	0.0	1.0	0.0	9.0				0.01487
1033	TUBA4A	ENSG00000127824	prostate cancer	1.0	2.0	3.0	6.0				0.05272
1034	TUBA4A	ENSG00000127824	renal cancer	0.0	1.0	1.0	10.0		0.1945		
1035	TUBA4A	ENSG00000127824	skin cancer	0.0	3.0	2.0	7.0				
1036	TUBA4A	ENSG00000127824	stomach cancer	0.0	0.0	1.0	11.0		0.2704		
1037	TUBA4A	ENSG00000127824	testis cancer	4.0	3.0	2.0	2.0				0.2355
1038	TUBA4A	ENSG00000127824	thyroid cancer	0.0	1.0	0.0	3.0		0.007383		
1039	TUBA4A	ENSG00000127824	urothelial cancer	0.0	0.0	0.0	10.0				0.09316
1040	KIF3A	ENSG00000131437	breast cancer	0.0	0.0	8.0	4.0				0.008215
1041	KIF3A	ENSG00000131437	carcinoid	0.0	3.0	1.0	0.0				
1042	KIF3A	ENSG00000131437	cervical cancer	0.0	0.0	2.0	10.0				0.2577
1043	KIF3A	ENSG00000131437	colorectal cancer	0.0	5.0	4.0	3.0		0.002286		
1044	KIF3A	ENSG00000131437	endometrial cancer	0.0	4.0	1.0	6.0				0.03587
1045	KIF3A	ENSG00000131437	glioma	0.0	0.0	4.0	6.0				0.2508
1046	KIF3A	ENSG00000131437	head and neck cancer	0.0	0.0	0.0	4.0				0.3796
1047	KIF3A	ENSG00000131437	liver cancer	0.0	0.0	0.0	12.0				0.0008208
1048	KIF3A	ENSG00000131437	lung cancer	0.0	1.0	1.0	9.0				0.1304
1049	KIF3A	ENSG00000131437	lymphoma	0.0	1.0	0.0	10.0				
1050	KIF3A	ENSG00000131437	melanoma	0.0	2.0	0.0	9.0				0.04712
1051	KIF3A	ENSG00000131437	ovarian cancer	0.0	1.0	3.0	7.0				0.1465
1052	KIF3A	ENSG00000131437	pancreatic cancer	0.0	2.0	0.0	9.0		0.01436		
1053	KIF3A	ENSG00000131437	prostate cancer	0.0	0.0	5.0	7.0		0.07641		
1054	KIF3A	ENSG00000131437	renal cancer	0.0	0.0	2.0	10.0		0.006078		
1055	KIF3A	ENSG00000131437	skin cancer	0.0	0.0	0.0	11.0				
1056	KIF3A	ENSG00000131437	stomach cancer	0.0	0.0	2.0	9.0		0.08622		
1057	KIF3A	ENSG00000131437	testis cancer	0.0	2.0	2.0	8.0		0.1922		
1058	KIF3A	ENSG00000131437	thyroid cancer	0.0	0.0	0.0	4.0				0.1167
1059	KIF3A	ENSG00000131437	urothelial cancer	0.0	0.0	3.0	9.0				0.1226
1060	POLR2A	ENSG00000181222	breast cancer	0.0	3.0	7.0	2.0		0.2029		
1061	POLR2A	ENSG00000181222	carcinoid	2.0	1.0	0.0	1.0				
1062	POLR2A	ENSG00000181222	cervical cancer	1.0	3.0	3.0	5.0		0.1316		
1063	POLR2A	ENSG00000181222	colorectal cancer	1.0	2.0	7.0	2.0		0.1575		
1064	POLR2A	ENSG00000181222	endometrial cancer	0.0	4.0	3.0	4.0		0.2403		
1065	POLR2A	ENSG00000181222	glioma	1.0	3.0	1.0	7.0				0.1715
1066	POLR2A	ENSG00000181222	head and neck cancer	1.0	1.0	1.0	1.0		0.05435		
1067	POLR2A	ENSG00000181222	liver cancer	1.0	2.0	1.0	6.0				0.00877
1068	POLR2A	ENSG00000181222	lung cancer	0.0	0.0	1.0	10.0				0.1481
1069	POLR2A	ENSG00000181222	lymphoma	0.0	3.0	4.0	5.0				
1070	POLR2A	ENSG00000181222	melanoma	0.0	0.0	4.0	7.0				0.005194
1071	POLR2A	ENSG00000181222	ovarian cancer	0.0	2.0	2.0	7.0				0.1815
1072	POLR2A	ENSG00000181222	pancreatic cancer	0.0	1.0	1.0	8.0		0.1518		
1073	POLR2A	ENSG00000181222	prostate cancer	0.0	3.0	4.0	4.0				0.03699
1074	POLR2A	ENSG00000181222	renal cancer	0.0	1.0	6.0	5.0		0.001005		
1075	POLR2A	ENSG00000181222	skin cancer	0.0	4.0	4.0	3.0				
1076	POLR2A	ENSG00000181222	stomach cancer	0.0	0.0	0.0	10.0		0.1247		
1077	POLR2A	ENSG00000181222	testis cancer	3.0	6.0	1.0	1.0				0.02303
1078	POLR2A	ENSG00000181222	thyroid cancer	0.0	2.0	0.0	2.0		0.1493		
1079	POLR2A	ENSG00000181222	urothelial cancer	1.0	3.0	6.0	1.0				0.04697
1080	EPAS1	ENSG00000116016	breast cancer								0.1743
1081	EPAS1	ENSG00000116016	carcinoid								
1082	EPAS1	ENSG00000116016	cervical cancer								0.09469
1083	EPAS1	ENSG00000116016	colorectal cancer						0.01293		
1084	EPAS1	ENSG00000116016	endometrial cancer						0.2741		
1085	EPAS1	ENSG00000116016	glioma						0.05247		
1086	EPAS1	ENSG00000116016	head and neck cancer						0.1753		
1087	EPAS1	ENSG00000116016	liver cancer						0.02217		
1088	EPAS1	ENSG00000116016	lung cancer						0.08674		
1089	EPAS1	ENSG00000116016	lymphoma								
1090	EPAS1	ENSG00000116016	melanoma								0.06003
1091	EPAS1	ENSG00000116016	ovarian cancer								0.09716
1092	EPAS1	ENSG00000116016	pancreatic cancer						0.01547		
1093	EPAS1	ENSG00000116016	prostate cancer						0.09294		
1094	EPAS1	ENSG00000116016	renal cancer					0.0002633			
1095	EPAS1	ENSG00000116016	skin cancer								
1096	EPAS1	ENSG00000116016	stomach cancer								0.006657
1097	EPAS1	ENSG00000116016	testis cancer								0.07752
1098	EPAS1	ENSG00000116016	thyroid cancer								0.07555
1099	EPAS1	ENSG00000116016	urothelial cancer						0.1362		
1100	JADE1	ENSG00000077684	breast cancer	0.0	4.0	2.0	5.0		0.01907		
1101	JADE1	ENSG00000077684	carcinoid	0.0	1.0	1.0	2.0				
1102	JADE1	ENSG00000077684	cervical cancer	0.0	0.0	1.0	7.0		0.1807		
1103	JADE1	ENSG00000077684	colorectal cancer	0.0	2.0	3.0	7.0				0.04791
1104	JADE1	ENSG00000077684	endometrial cancer	0.0	1.0	0.0	11.0				0.0163
1105	JADE1	ENSG00000077684	glioma	1.0	6.0	3.0	1.0		0.3188		
1106	JADE1	ENSG00000077684	head and neck cancer	0.0	1.0	0.0	3.0		0.02089		
1107	JADE1	ENSG00000077684	liver cancer	3.0	4.0	3.0	1.0				0.07592
1108	JADE1	ENSG00000077684	lung cancer	0.0	3.0	3.0	5.0		0.006956		
1109	JADE1	ENSG00000077684	lymphoma	0.0	3.0	2.0	7.0				
1110	JADE1	ENSG00000077684	melanoma	0.0	0.0	4.0	7.0		0.06933		
1111	JADE1	ENSG00000077684	ovarian cancer	0.0	3.0	3.0	4.0		0.0816		
1112	JADE1	ENSG00000077684	pancreatic cancer	0.0	4.0	3.0	1.0		0.09386		
1113	JADE1	ENSG00000077684	prostate cancer	0.0	8.0	3.0	0.0		0.008377		
1114	JADE1	ENSG00000077684	renal cancer	3.0	2.0	1.0	6.0	8.217e-06			
1115	JADE1	ENSG00000077684	skin cancer	2.0	0.0	0.0	9.0				
1116	JADE1	ENSG00000077684	stomach cancer	0.0	3.0	5.0	3.0				0.01446
1117	JADE1	ENSG00000077684	testis cancer	0.0	1.0	3.0	8.0		0.2579		
1118	JADE1	ENSG00000077684	thyroid cancer	1.0	1.0	0.0	1.0		0.09918		
1119	JADE1	ENSG00000077684	urothelial cancer	0.0	1.0	5.0	5.0		0.1681		
1120	PRKCZ	ENSG00000067606	breast cancer	0.0	0.0	1.0	10.0		0.01252		
1121	PRKCZ	ENSG00000067606	carcinoid	0.0	2.0	1.0	1.0				
1122	PRKCZ	ENSG00000067606	cervical cancer	0.0	0.0	1.0	10.0				0.2612
1123	PRKCZ	ENSG00000067606	colorectal cancer	0.0	1.0	0.0	11.0		0.05096		
1124	PRKCZ	ENSG00000067606	endometrial cancer	0.0	0.0	3.0	9.0		0.01136		
1125	PRKCZ	ENSG00000067606	glioma	0.0	0.0	0.0	12.0				0.2082
1126	PRKCZ	ENSG00000067606	head and neck cancer	0.0	0.0	0.0	4.0				0.03605
1127	PRKCZ	ENSG00000067606	liver cancer	0.0	0.0	2.0	8.0		0.01726		
1128	PRKCZ	ENSG00000067606	lung cancer	0.0	2.0	4.0	6.0		0.05127		
1129	PRKCZ	ENSG00000067606	lymphoma	0.0	0.0	0.0	12.0				
1130	PRKCZ	ENSG00000067606	melanoma	1.0	0.0	1.0	10.0				0.1184
1131	PRKCZ	ENSG00000067606	ovarian cancer	0.0	1.0	1.0	10.0		0.3104		
1132	PRKCZ	ENSG00000067606	pancreatic cancer	0.0	2.0	1.0	6.0				0.1123
1133	PRKCZ	ENSG00000067606	prostate cancer	0.0	5.0	3.0	4.0		0.2856		
1134	PRKCZ	ENSG00000067606	renal cancer	0.0	0.0	0.0	10.0	1.638e-09			
1135	PRKCZ	ENSG00000067606	skin cancer	0.0	1.0	0.0	11.0				
1136	PRKCZ	ENSG00000067606	stomach cancer	0.0	0.0	1.0	10.0		0.0357		
1137	PRKCZ	ENSG00000067606	testis cancer	0.0	0.0	0.0	10.0		0.03271		
1138	PRKCZ	ENSG00000067606	thyroid cancer	0.0	0.0	1.0	3.0		0.1394		
1139	PRKCZ	ENSG00000067606	urothelial cancer	0.0	0.0	0.0	10.0		0.0785		
1140	COL4A2	ENSG00000134871	breast cancer	0.0	0.0	0.0	12.0		0.2429		
1141	COL4A2	ENSG00000134871	carcinoid	0.0	0.0	0.0	4.0				
1142	COL4A2	ENSG00000134871	cervical cancer	1.0	0.0	1.0	9.0				0.004128
1143	COL4A2	ENSG00000134871	colorectal cancer	0.0	1.0	0.0	11.0				0.08044
1144	COL4A2	ENSG00000134871	endometrial cancer	1.0	0.0	0.0	9.0				0.006029
1145	COL4A2	ENSG00000134871	glioma	0.0	1.0	0.0	11.0				0.2204
1146	COL4A2	ENSG00000134871	head and neck cancer	0.0	0.0	0.0	4.0		0.02637		
1147	COL4A2	ENSG00000134871	liver cancer	0.0	0.0	0.0	12.0				0.03448
1148	COL4A2	ENSG00000134871	lung cancer	0.0	3.0	0.0	8.0				0.01151
1149	COL4A2	ENSG00000134871	lymphoma	0.0	0.0	0.0	12.0				
1150	COL4A2	ENSG00000134871	melanoma	0.0	1.0	0.0	11.0				0.03501
1151	COL4A2	ENSG00000134871	ovarian cancer	1.0	1.0	0.0	9.0				0.1777
1152	COL4A2	ENSG00000134871	pancreatic cancer	1.0	1.0	0.0	10.0				0.149
1153	COL4A2	ENSG00000134871	prostate cancer	0.0	0.0	0.0	11.0		0.1654		
1154	COL4A2	ENSG00000134871	renal cancer	0.0	1.0	0.0	10.0			3.491e-05	
1155	COL4A2	ENSG00000134871	skin cancer	0.0	0.0	0.0	12.0				
1156	COL4A2	ENSG00000134871	stomach cancer	4.0	0.0	0.0	6.0				0.01327
1157	COL4A2	ENSG00000134871	testis cancer	1.0	0.0	0.0	11.0				0.01567
1158	COL4A2	ENSG00000134871	thyroid cancer	0.0	0.0	0.0	4.0				0.06947
1159	COL4A2	ENSG00000134871	urothelial cancer	0.0	0.0	0.0	11.0			0.0009245	
1160	PSMC3	ENSG00000165916	breast cancer	3.0	7.0	1.0	0.0		0.02005		
1161	PSMC3	ENSG00000165916	carcinoid	0.0	2.0	0.0	1.0				
1162	PSMC3	ENSG00000165916	cervical cancer	0.0	5.0	7.0	0.0		0.005082		
1163	PSMC3	ENSG00000165916	colorectal cancer	2.0	10.0	0.0	0.0				0.09434
1164	PSMC3	ENSG00000165916	endometrial cancer	1.0	3.0	7.0	0.0		0.008124		
1165	PSMC3	ENSG00000165916	glioma	8.0	3.0	1.0	0.0				0.06316
1166	PSMC3	ENSG00000165916	head and neck cancer	0.0	2.0	1.0	0.0				0.05713
1167	PSMC3	ENSG00000165916	liver cancer	0.0	5.0	5.0	2.0				0.00899
1168	PSMC3	ENSG00000165916	lung cancer	1.0	1.0	8.0	1.0				0.1631
1169	PSMC3	ENSG00000165916	lymphoma	9.0	2.0	1.0	0.0				
1170	PSMC3	ENSG00000165916	melanoma	4.0	3.0	3.0	0.0		0.09946		
1171	PSMC3	ENSG00000165916	ovarian cancer	0.0	4.0	8.0	0.0		0.01271		
1172	PSMC3	ENSG00000165916	pancreatic cancer	0.0	2.0	10.0	0.0				0.03881
1173	PSMC3	ENSG00000165916	prostate cancer	4.0	7.0	1.0	0.0				0.1117
1174	PSMC3	ENSG00000165916	renal cancer	0.0	4.0	4.0	3.0			0.0004237	
1175	PSMC3	ENSG00000165916	skin cancer	1.0	6.0	5.0	0.0				
1176	PSMC3	ENSG00000165916	stomach cancer	0.0	6.0	6.0	0.0		0.1491		
1177	PSMC3	ENSG00000165916	testis cancer	1.0	10.0	1.0	0.0				0.2246
1178	PSMC3	ENSG00000165916	thyroid cancer	0.0	1.0	1.0	1.0		0.02554		
1179	PSMC3	ENSG00000165916	urothelial cancer	1.0	6.0	5.0	0.0				0.1838
1180	BCL2L11	ENSG00000153094	breast cancer	0.0	11.0	0.0	0.0				0.1429
1181	BCL2L11	ENSG00000153094	carcinoid	0.0	2.0	1.0	1.0				
1182	BCL2L11	ENSG00000153094	cervical cancer	2.0	7.0	3.0	0.0		0.009465		
1183	BCL2L11	ENSG00000153094	colorectal cancer	0.0	12.0	0.0	0.0				0.1875
1184	BCL2L11	ENSG00000153094	endometrial cancer	2.0	9.0	0.0	0.0				0.015
1185	BCL2L11	ENSG00000153094	glioma	0.0	0.0	3.0	6.0				0.1196
1186	BCL2L11	ENSG00000153094	head and neck cancer	0.0	3.0	0.0	1.0		0.003083		
1187	BCL2L11	ENSG00000153094	liver cancer	0.0	12.0	0.0	0.0		0.1054		
1188	BCL2L11	ENSG00000153094	lung cancer	1.0	4.0	2.0	3.0		0.05628		
1189	BCL2L11	ENSG00000153094	lymphoma	1.0	4.0	3.0	4.0				
1190	BCL2L11	ENSG00000153094	melanoma	0.0	1.0	5.0	5.0				0.2388
1191	BCL2L11	ENSG00000153094	ovarian cancer	0.0	12.0	0.0	0.0				0.03429
1192	BCL2L11	ENSG00000153094	pancreatic cancer	1.0	11.0	0.0	0.0				0.1323
1193	BCL2L11	ENSG00000153094	prostate cancer	1.0	11.0	0.0	0.0		0.1109		
1194	BCL2L11	ENSG00000153094	renal cancer	0.0	12.0	0.0	0.0				0.1005
1195	BCL2L11	ENSG00000153094	skin cancer	0.0	1.0	2.0	8.0				
1196	BCL2L11	ENSG00000153094	stomach cancer	0.0	9.0	0.0	0.0				0.02548
1197	BCL2L11	ENSG00000153094	testis cancer	1.0	11.0	0.0	0.0				0.009715
1198	BCL2L11	ENSG00000153094	thyroid cancer	0.0	2.0	2.0	0.0				0.008154
1199	BCL2L11	ENSG00000153094	urothelial cancer	2.0	8.0	1.0	0.0		0.07857		
1200	VBP1	ENSG00000155959	breast cancer	3.0	9.0	0.0	0.0				0.001546
1201	VBP1	ENSG00000155959	carcinoid	2.0	0.0	2.0	0.0				
1202	VBP1	ENSG00000155959	cervical cancer	5.0	5.0	1.0	0.0		0.001115		
1203	VBP1	ENSG00000155959	colorectal cancer	6.0	3.0	0.0	0.0		0.3347		
1204	VBP1	ENSG00000155959	endometrial cancer	4.0	7.0	0.0	0.0				0.01353
1205	VBP1	ENSG00000155959	glioma	0.0	5.0	5.0	1.0		0.03779		
1206	VBP1	ENSG00000155959	head and neck cancer	0.0	3.0	1.0	0.0				0.001846
1207	VBP1	ENSG00000155959	liver cancer	0.0	1.0	5.0	3.0				0.005307
1208	VBP1	ENSG00000155959	lung cancer	2.0	5.0	4.0	0.0				0.1401
1209	VBP1	ENSG00000155959	lymphoma	1.0	8.0	3.0	0.0				
1210	VBP1	ENSG00000155959	melanoma	2.0	6.0	2.0	1.0				0.02442
1211	VBP1	ENSG00000155959	ovarian cancer	4.0	6.0	0.0	0.0		0.01017		
1212	VBP1	ENSG00000155959	pancreatic cancer	1.0	6.0	1.0	3.0		0.09796		
1213	VBP1	ENSG00000155959	prostate cancer	1.0	7.0	3.0	0.0				0.115
1214	VBP1	ENSG00000155959	renal cancer	0.0	2.0	3.0	7.0		0.05758		
1215	VBP1	ENSG00000155959	skin cancer	0.0	3.0	2.0	5.0				
1216	VBP1	ENSG00000155959	stomach cancer	1.0	10.0	0.0	1.0		0.03761		
1217	VBP1	ENSG00000155959	testis cancer	5.0	4.0	2.0	0.0		0.04542		
1218	VBP1	ENSG00000155959	thyroid cancer	0.0	3.0	1.0	0.0		0.09296		
1219	VBP1	ENSG00000155959	urothelial cancer	0.0	4.0	8.0	0.0				0.3798
1220	SAP130	ENSG00000136715	breast cancer						0.02172		
1221	SAP130	ENSG00000136715	carcinoid								
1222	SAP130	ENSG00000136715	cervical cancer						0.01956		
1223	SAP130	ENSG00000136715	colorectal cancer						0.1848		
1224	SAP130	ENSG00000136715	endometrial cancer								0.1326
1225	SAP130	ENSG00000136715	glioma						0.05454		
1226	SAP130	ENSG00000136715	head and neck cancer						0.1648		
1227	SAP130	ENSG00000136715	liver cancer							0.0007894	
1228	SAP130	ENSG00000136715	lung cancer						0.2747		
1229	SAP130	ENSG00000136715	lymphoma								
1230	SAP130	ENSG00000136715	melanoma								0.01299
1231	SAP130	ENSG00000136715	ovarian cancer						0.1429		
1232	SAP130	ENSG00000136715	pancreatic cancer								0.03922
1233	SAP130	ENSG00000136715	prostate cancer						0.06769		
1234	SAP130	ENSG00000136715	renal cancer								0.03755
1235	SAP130	ENSG00000136715	skin cancer								
1236	SAP130	ENSG00000136715	stomach cancer								0.05258
1237	SAP130	ENSG00000136715	testis cancer						0.4413		
1238	SAP130	ENSG00000136715	thyroid cancer								0.2128
1239	SAP130	ENSG00000136715	urothelial cancer								0.1132
1240	HSPA4	ENSG00000170606	breast cancer	0.0	1.0	10.0	0.0				0.02541
1241	HSPA4	ENSG00000170606	carcinoid	0.0	1.0	3.0	0.0				
1242	HSPA4	ENSG00000170606	cervical cancer	0.0	4.0	3.0	4.0		0.3586		
1243	HSPA4	ENSG00000170606	colorectal cancer	0.0	5.0	5.0	2.0		0.02915		
1244	HSPA4	ENSG00000170606	endometrial cancer	0.0	9.0	1.0	0.0				0.2621
1245	HSPA4	ENSG00000170606	glioma	0.0	3.0	3.0	6.0				0.053
1246	HSPA4	ENSG00000170606	head and neck cancer	0.0	2.0	1.0	1.0				0.002518
1247	HSPA4	ENSG00000170606	liver cancer	0.0	2.0	6.0	4.0			0.0004129	
1248	HSPA4	ENSG00000170606	lung cancer	0.0	2.0	4.0	6.0				0.002313
1249	HSPA4	ENSG00000170606	lymphoma	0.0	4.0	6.0	2.0				
1250	HSPA4	ENSG00000170606	melanoma	3.0	2.0	5.0	2.0				0.2904
1251	HSPA4	ENSG00000170606	ovarian cancer	0.0	5.0	5.0	1.0		0.2395		
1252	HSPA4	ENSG00000170606	pancreatic cancer	0.0	2.0	7.0	3.0				0.1532
1253	HSPA4	ENSG00000170606	prostate cancer	0.0	3.0	4.0	5.0				0.2849
1254	HSPA4	ENSG00000170606	renal cancer	0.0	2.0	5.0	5.0		0.004441		
1255	HSPA4	ENSG00000170606	skin cancer	0.0	2.0	9.0	1.0				
1256	HSPA4	ENSG00000170606	stomach cancer	0.0	1.0	6.0	4.0				0.2545
1257	HSPA4	ENSG00000170606	testis cancer	3.0	7.0	1.0	0.0		0.1094		
1258	HSPA4	ENSG00000170606	thyroid cancer	0.0	3.0	1.0	0.0				0.04047
1259	HSPA4	ENSG00000170606	urothelial cancer	0.0	7.0	3.0	0.0				0.1413
1260	SPRY2	ENSG00000136158	breast cancer	0.0	4.0	4.0	3.0		0.009369		
1261	SPRY2	ENSG00000136158	carcinoid	0.0	3.0	0.0	1.0				
1262	SPRY2	ENSG00000136158	cervical cancer	0.0	5.0	4.0	2.0		0.03711		
1263	SPRY2	ENSG00000136158	colorectal cancer	3.0	6.0	1.0	0.0		0.1103		
1264	SPRY2	ENSG00000136158	endometrial cancer	3.0	6.0	1.0	1.0		0.009125		
1265	SPRY2	ENSG00000136158	glioma	0.0	3.0	0.0	9.0				0.03799
1266	SPRY2	ENSG00000136158	head and neck cancer	0.0	2.0	0.0	2.0				0.08985
1267	SPRY2	ENSG00000136158	liver cancer	5.0	7.0	0.0	0.0				0.003952
1268	SPRY2	ENSG00000136158	lung cancer	0.0	6.0	0.0	5.0		0.02434		
1269	SPRY2	ENSG00000136158	lymphoma	0.0	2.0	7.0	2.0				
1270	SPRY2	ENSG00000136158	melanoma	1.0	5.0	1.0	3.0		0.03433		
1271	SPRY2	ENSG00000136158	ovarian cancer	2.0	7.0	0.0	3.0		0.1463		
1272	SPRY2	ENSG00000136158	pancreatic cancer	3.0	2.0	4.0	2.0				0.1529
1273	SPRY2	ENSG00000136158	prostate cancer	0.0	4.0	4.0	2.0				0.04281
1274	SPRY2	ENSG00000136158	renal cancer	0.0	5.0	1.0	3.0		0.0156		
1275	SPRY2	ENSG00000136158	skin cancer	0.0	0.0	1.0	10.0				
1276	SPRY2	ENSG00000136158	stomach cancer	0.0	9.0	2.0	1.0		0.09887		
1277	SPRY2	ENSG00000136158	testis cancer	0.0	8.0	3.0	0.0				0.3222
1278	SPRY2	ENSG00000136158	thyroid cancer	1.0	1.0	0.0	2.0		0.1041		
1279	SPRY2	ENSG00000136158	urothelial cancer	1.0	7.0	1.0	1.0				0.01857
1280	SIRT1	ENSG00000096717	breast cancer	0.0	4.0	4.0	3.0		0.1553		
1281	SIRT1	ENSG00000096717	carcinoid	1.0	0.0	0.0	3.0				
1282	SIRT1	ENSG00000096717	cervical cancer	7.0	2.0	1.0	1.0		0.2782		
1283	SIRT1	ENSG00000096717	colorectal cancer	0.0	4.0	5.0	3.0		0.09125		
1284	SIRT1	ENSG00000096717	endometrial cancer	2.0	3.0	3.0	1.0				0.1054
1285	SIRT1	ENSG00000096717	glioma	1.0	4.0	4.0	0.0		0.1909		
1286	SIRT1	ENSG00000096717	head and neck cancer	1.0	2.0	1.0	0.0		0.02052		
1287	SIRT1	ENSG00000096717	liver cancer	1.0	0.0	2.0	6.0		0.2476		
1288	SIRT1	ENSG00000096717	lung cancer	2.0	1.0	2.0	5.0		0.04955		
1289	SIRT1	ENSG00000096717	lymphoma	0.0	7.0	3.0	2.0				
1290	SIRT1	ENSG00000096717	melanoma	2.0	3.0	2.0	2.0				0.1412
1291	SIRT1	ENSG00000096717	ovarian cancer	5.0	3.0	4.0	0.0		0.04638		
1292	SIRT1	ENSG00000096717	pancreatic cancer	2.0	1.0	6.0	1.0		0.1719		
1293	SIRT1	ENSG00000096717	prostate cancer	0.0	6.0	3.0	2.0				0.0961
1294	SIRT1	ENSG00000096717	renal cancer	1.0	2.0	4.0	4.0		0.02182		
1295	SIRT1	ENSG00000096717	skin cancer	2.0	2.0	4.0	2.0				
1296	SIRT1	ENSG00000096717	stomach cancer	1.0	3.0	3.0	4.0				0.02832
1297	SIRT1	ENSG00000096717	testis cancer	6.0	1.0	2.0	1.0				0.09669
1298	SIRT1	ENSG00000096717	thyroid cancer	2.0	1.0	1.0	0.0				0.1115
1299	SIRT1	ENSG00000096717	urothelial cancer	2.0	6.0	1.0	3.0		0.1391		
1300	LIMD1	ENSG00000144791	breast cancer	7.0	5.0	0.0	0.0				0.2774
1301	LIMD1	ENSG00000144791	carcinoid	1.0	3.0	0.0	0.0				
1302	LIMD1	ENSG00000144791	cervical cancer	0.0	5.0	3.0	0.0		0.0322		
1303	LIMD1	ENSG00000144791	colorectal cancer	11.0	1.0	0.0	0.0		0.05427		
1304	LIMD1	ENSG00000144791	endometrial cancer	4.0	8.0	0.0	0.0				0.07778
1305	LIMD1	ENSG00000144791	glioma	0.0	2.0	6.0	4.0		0.06529		
1306	LIMD1	ENSG00000144791	head and neck cancer	1.0	2.0	1.0	0.0		0.02073		
1307	LIMD1	ENSG00000144791	liver cancer	5.0	5.0	1.0	0.0				0.09444
1308	LIMD1	ENSG00000144791	lung cancer	0.0	7.0	4.0	0.0		0.01528		
1309	LIMD1	ENSG00000144791	lymphoma	2.0	4.0	6.0	0.0				
1310	LIMD1	ENSG00000144791	melanoma	4.0	6.0	1.0	0.0				0.1109
1311	LIMD1	ENSG00000144791	ovarian cancer	4.0	6.0	0.0	0.0		0.2419		
1312	LIMD1	ENSG00000144791	pancreatic cancer	2.0	7.0	3.0	0.0		0.06881		
1313	LIMD1	ENSG00000144791	prostate cancer	5.0	2.0	3.0	1.0				0.002109
1314	LIMD1	ENSG00000144791	renal cancer	0.0	8.0	3.0	1.0	6.729e-05			
1315	LIMD1	ENSG00000144791	skin cancer	0.0	5.0	6.0	1.0				
1316	LIMD1	ENSG00000144791	stomach cancer	4.0	6.0	2.0	0.0		0.08018		
1317	LIMD1	ENSG00000144791	testis cancer	3.0	9.0	0.0	0.0				0.03057
1318	LIMD1	ENSG00000144791	thyroid cancer	1.0	2.0	1.0	0.0				0.02862
1319	LIMD1	ENSG00000144791	urothelial cancer	0.0	7.0	4.0	0.0		0.006605		
1320	TUBA1A	ENSG00000167552	breast cancer	6.0	3.0	0.0	0.0				0.3106
1321	TUBA1A	ENSG00000167552	carcinoid	3.0	1.0	0.0	0.0				
1322	TUBA1A	ENSG00000167552	cervical cancer	7.0	5.0	0.0	0.0				0.1606
1323	TUBA1A	ENSG00000167552	colorectal cancer	9.0	3.0	0.0	0.0				0.3766
1324	TUBA1A	ENSG00000167552	endometrial cancer	10.0	2.0	0.0	0.0		0.1141		
1325	TUBA1A	ENSG00000167552	glioma	7.0	3.0	0.0	0.0		0.4728		
1326	TUBA1A	ENSG00000167552	head and neck cancer	4.0	0.0	0.0	0.0				0.01148
1327	TUBA1A	ENSG00000167552	liver cancer	2.0	3.0	3.0	4.0				0.02563
1328	TUBA1A	ENSG00000167552	lung cancer	2.0	8.0	2.0	0.0				0.2118
1329	TUBA1A	ENSG00000167552	lymphoma	8.0	0.0	3.0	0.0				
1330	TUBA1A	ENSG00000167552	melanoma	8.0	3.0	1.0	0.0		0.03495		
1331	TUBA1A	ENSG00000167552	ovarian cancer	7.0	5.0	0.0	0.0				0.3799
1332	TUBA1A	ENSG00000167552	pancreatic cancer	0.0	9.0	0.0	1.0		0.00111		
1333	TUBA1A	ENSG00000167552	prostate cancer	10.0	2.0	0.0	0.0				0.09789
1334	TUBA1A	ENSG00000167552	renal cancer	4.0	5.0	3.0	0.0			0.0002901	
1335	TUBA1A	ENSG00000167552	skin cancer	8.0	2.0	1.0	0.0				
1336	TUBA1A	ENSG00000167552	stomach cancer	1.0	8.0	2.0	0.0				0.01067
1337	TUBA1A	ENSG00000167552	testis cancer	8.0	3.0	0.0	0.0		0.04268		
1338	TUBA1A	ENSG00000167552	thyroid cancer	2.0	2.0	0.0	0.0		0.01123		
1339	TUBA1A	ENSG00000167552	urothelial cancer	2.0	5.0	1.0	1.0				0.001273
1340	E2F1	ENSG00000101412	breast cancer	2.0	8.0	0.0	0.0				0.07458
1341	E2F1	ENSG00000101412	carcinoid	0.0	2.0	0.0	2.0				
1342	E2F1	ENSG00000101412	cervical cancer	2.0	8.0	1.0	0.0	9.22e-06			
1343	E2F1	ENSG00000101412	colorectal cancer	5.0	6.0	1.0	0.0		0.02109		
1344	E2F1	ENSG00000101412	endometrial cancer	4.0	6.0	2.0	0.0			4.327e-05	
1345	E2F1	ENSG00000101412	glioma	0.0	8.0	4.0	0.0				0.1514
1346	E2F1	ENSG00000101412	head and neck cancer	2.0	2.0	0.0	0.0		0.01209		
1347	E2F1	ENSG00000101412	liver cancer	4.0	6.0	0.0	2.0			3.834e-05	
1348	E2F1	ENSG00000101412	lung cancer	1.0	8.0	1.0	1.0				0.01246
